,CUS,ANS
1930,CUST0000610595,0.0
1931,CUST0000610573,0.0
1932,CUST0000610428,0.0
1933,CUST0000610382,1.0
1934,CUST0000610284,1.0
1935,CUST0000610089,0.0
1936,CUST0000610012,0.0
1937,CUST0000609675,0.0
1938,CUST0000609569,1.0
1939,CUST0000609421,0.0
1940,CUST0000609232,0.0
1941,CUST0000608663,1.0
1942,CUST0000608620,0.0
1943,CUST0000608511,0.0
1944,CUST0000608508,0.0
1945,CUST0000607766,0.0
1946,CUST0000607616,0.0
1947,CUST0000607068,0.0
1948,CUST0000606858,1.0
1949,CUST0000606400,0.0
1950,CUST0000606154,1.0
1951,CUST0000605952,1.0
1952,CUST0000605708,0.0
1953,CUST0000605594,0.0
1954,CUST0000605341,1.0
1955,CUST0000605174,0.0
1956,CUST0000604900,1.0
1957,CUST0000604610,0.0
1958,CUST0000604366,0.0
1959,CUST0000603826,1.0
1960,CUST0000603772,1.0
1961,CUST0000603688,0.0
1962,CUST0000603604,0.0
1963,CUST0000603565,0.0
1964,CUST0000603536,0.0
1965,CUST0000603535,0.0
1966,CUST0000603403,0.0
1967,CUST0000603155,0.0
1968,CUST0000602766,0.0
1969,CUST0000602654,1.0
1970,CUST0000602024,0.0
1971,CUST0000601812,0.0
1972,CUST0000601659,0.0
1973,CUST0000601102,0.0
1974,CUST0000601096,1.0
1975,CUST0000600338,0.0
1976,CUST0000599487,1.0
1977,CUST0000599366,0.0
1978,CUST0000599314,1.0
1979,CUST0000598853,1.0
1980,CUST0000598026,0.0
1981,CUST0000598011,0.0
1982,CUST0000597790,1.0
1983,CUST0000597770,0.0
1984,CUST0000597356,1.0
1985,CUST0000597294,0.0
1986,CUST0000596834,1.0
1987,CUST0000596825,0.0
1988,CUST0000595767,1.0
1989,CUST0000595675,0.0
1990,CUST0000595430,0.0
1991,CUST0000595400,0.0
1992,CUST0000595380,0.0
1993,CUST0000595333,0.0
1994,CUST0000595140,0.0
1995,CUST0000594823,0.0
1996,CUST0000594734,1.0
1997,CUST0000594701,0.0
1998,CUST0000594668,0.0
1999,CUST0000594479,1.0
2000,CUST0000594451,1.0
2001,CUST0000594351,0.0
2002,CUST0000593878,1.0
2003,CUST0000593659,1.0
2004,CUST0000593365,0.0
2005,CUST0000592884,0.0
2006,CUST0000592165,0.0
2007,CUST0000591919,0.0
2008,CUST0000591774,0.0
2009,CUST0000591488,1.0
2010,CUST0000591268,1.0
2011,CUST0000591215,0.0
2012,CUST0000590653,0.0
2013,CUST0000590320,0.0
2014,CUST0000590182,1.0
2015,CUST0000590174,0.0
2016,CUST0000589818,1.0
2017,CUST0000589724,0.0
2018,CUST0000589718,0.0
2019,CUST0000589596,0.0
2020,CUST0000589449,0.0
2021,CUST0000589225,0.0
2022,CUST0000589174,1.0
2023,CUST0000588827,0.0
2024,CUST0000588744,1.0
2025,CUST0000588654,0.0
2026,CUST0000588614,0.0
2027,CUST0000588390,0.0
2028,CUST0000588300,0.0
2029,CUST0000588201,1.0
2030,CUST0000588050,1.0
2031,CUST0000587903,0.0
2032,CUST0000587787,0.0
2033,CUST0000587584,0.0
2034,CUST0000587537,1.0
2035,CUST0000587521,0.0
2036,CUST0000586811,0.0
2037,CUST0000586590,0.0
2038,CUST0000586284,0.0
2039,CUST0000586117,0.0
2040,CUST0000585963,1.0
2041,CUST0000585874,0.0
2042,CUST0000585638,0.0
2043,CUST0000585013,0.0
2044,CUST0000584930,0.0
2045,CUST0000584873,1.0
2046,CUST0000584194,1.0
2047,CUST0000584170,1.0
2048,CUST0000583944,1.0
2049,CUST0000583841,1.0
2050,CUST0000583710,0.0
2051,CUST0000583655,0.0
2052,CUST0000583570,0.0
2053,CUST0000583524,1.0
2054,CUST0000583303,1.0
2055,CUST0000583299,1.0
2056,CUST0000583287,0.0
2057,CUST0000583043,0.0
2058,CUST0000582960,1.0
2059,CUST0000582565,0.0
2060,CUST0000582528,0.0
2061,CUST0000582217,0.0
2062,CUST0000582179,1.0
2063,CUST0000582166,0.0
2064,CUST0000582126,0.0
2065,CUST0000582064,1.0
2066,CUST0000581338,1.0
2067,CUST0000581084,1.0
2068,CUST0000581032,1.0
2069,CUST0000580999,0.0
2070,CUST0000580333,0.0
2071,CUST0000580148,0.0
2072,CUST0000580080,0.0
2073,CUST0000579898,1.0
2074,CUST0000579835,0.0
2075,CUST0000579771,0.0
2076,CUST0000579396,0.0
2077,CUST0000579095,1.0
2078,CUST0000578938,0.0
2079,CUST0000578851,0.0
2080,CUST0000578661,0.0
2081,CUST0000578476,1.0
2082,CUST0000578260,1.0
2083,CUST0000577947,0.0
2084,CUST0000577810,0.0
2085,CUST0000576558,1.0
2086,CUST0000576479,1.0
2087,CUST0000576401,1.0
2088,CUST0000576210,0.0
2089,CUST0000576033,1.0
2090,CUST0000575954,0.0
2091,CUST0000575098,0.0
2092,CUST0000575003,0.0
2093,CUST0000574975,0.0
2094,CUST0000574637,0.0
2095,CUST0000574199,0.0
2096,CUST0000573884,0.0
2097,CUST0000573752,0.0
2098,CUST0000573703,0.0
2099,CUST0000573675,0.0
2100,CUST0000573657,0.0
2101,CUST0000573587,1.0
2102,CUST0000573349,0.0
2103,CUST0000573324,0.0
2104,CUST0000573047,0.0
2105,CUST0000572613,0.0
2106,CUST0000572442,0.0
2107,CUST0000572321,0.0
2108,CUST0000572204,1.0
2109,CUST0000571895,1.0
2110,CUST0000571830,0.0
2111,CUST0000571753,1.0
2112,CUST0000571697,1.0
2113,CUST0000571445,0.0
2114,CUST0000571394,0.0
2115,CUST0000571159,1.0
2116,CUST0000571077,1.0
2117,CUST0000570805,0.0
2118,CUST0000570249,1.0
2119,CUST0000570070,1.0
2120,CUST0000570062,1.0
2121,CUST0000570003,1.0
2122,CUST0000569835,0.0
2123,CUST0000569812,1.0
2124,CUST0000569626,1.0
2125,CUST0000569576,1.0
2126,CUST0000569531,0.0
2127,CUST0000569377,0.0
2128,CUST0000569300,1.0
2129,CUST0000569235,1.0
2130,CUST0000569214,0.0
2131,CUST0000568930,0.0
2132,CUST0000568818,0.0
2133,CUST0000568724,0.0
2134,CUST0000568633,0.0
2135,CUST0000568232,1.0
2136,CUST0000568148,1.0
2137,CUST0000568084,0.0
2138,CUST0000568005,0.0
2139,CUST0000567454,0.0
2140,CUST0000567295,0.0
2141,CUST0000567162,0.0
2142,CUST0000567102,0.0
2143,CUST0000566977,0.0
2144,CUST0000566919,1.0
2145,CUST0000566711,0.0
2146,CUST0000566691,0.0
2147,CUST0000566571,0.0
2148,CUST0000566419,1.0
2149,CUST0000566259,0.0
2150,CUST0000566133,1.0
2151,CUST0000566123,0.0
2152,CUST0000565865,0.0
2153,CUST0000565426,0.0
2154,CUST0000565377,1.0
2155,CUST0000565188,1.0
2156,CUST0000564834,0.0
2157,CUST0000564620,0.0
2158,CUST0000564613,1.0
2159,CUST0000564400,0.0
2160,CUST0000564261,1.0
2161,CUST0000564087,1.0
2162,CUST0000563785,0.0
2163,CUST0000563675,0.0
2164,CUST0000563557,1.0
2165,CUST0000563509,1.0
2166,CUST0000563161,1.0
2167,CUST0000563076,1.0
2168,CUST0000562988,0.0
2169,CUST0000562821,0.0
2170,CUST0000562569,1.0
2171,CUST0000562526,1.0
2172,CUST0000562468,0.0
2173,CUST0000562306,0.0
2174,CUST0000562188,0.0
2175,CUST0000561978,0.0
2176,CUST0000561506,0.0
2177,CUST0000561413,1.0
2178,CUST0000561396,1.0
2179,CUST0000561300,0.0
2180,CUST0000561099,0.0
2181,CUST0000560332,1.0
2182,CUST0000560317,0.0
2183,CUST0000560209,1.0
2184,CUST0000560001,0.0
2185,CUST0000559848,0.0
2186,CUST0000559823,0.0
2187,CUST0000559360,0.0
2188,CUST0000559052,0.0
2189,CUST0000558880,0.0
2190,CUST0000558853,1.0
2191,CUST0000558717,0.0
2192,CUST0000558567,1.0
2193,CUST0000558394,1.0
2194,CUST0000558367,1.0
2195,CUST0000558339,0.0
2196,CUST0000558202,0.0
2197,CUST0000558163,1.0
2198,CUST0000557898,0.0
2199,CUST0000557852,0.0
2200,CUST0000557718,0.0
2201,CUST0000557389,0.0
2202,CUST0000557384,1.0
2203,CUST0000557313,0.0
2204,CUST0000557102,0.0
2205,CUST0000557099,1.0
2206,CUST0000556920,1.0
2207,CUST0000556890,1.0
2208,CUST0000556820,1.0
2209,CUST0000556728,0.0
2210,CUST0000556668,0.0
2211,CUST0000556589,1.0
2212,CUST0000556584,0.0
2213,CUST0000556279,0.0
2214,CUST0000555929,0.0
2215,CUST0000555858,0.0
2216,CUST0000555791,0.0
2217,CUST0000555784,0.0
2218,CUST0000555528,1.0
2219,CUST0000555393,0.0
2220,CUST0000555247,0.0
2221,CUST0000555011,0.0
2222,CUST0000554969,0.0
2223,CUST0000554776,0.0
2224,CUST0000554743,0.0
2225,CUST0000554531,0.0
2226,CUST0000554500,0.0
2227,CUST0000554451,0.0
2228,CUST0000554420,0.0
2229,CUST0000554342,1.0
2230,CUST0000553751,0.0
2231,CUST0000552912,0.0
2232,CUST0000552628,1.0
2233,CUST0000552556,0.0
2234,CUST0000552553,1.0
2235,CUST0000552346,0.0
2236,CUST0000552278,1.0
2237,CUST0000552149,1.0
2238,CUST0000552095,0.0
2239,CUST0000551973,0.0
2240,CUST0000551656,1.0
2241,CUST0000551617,0.0
2242,CUST0000551279,0.0
2243,CUST0000551216,1.0
2244,CUST0000550948,0.0
2245,CUST0000550895,0.0
2246,CUST0000550640,0.0
2247,CUST0000549826,0.0
2248,CUST0000549773,1.0
2249,CUST0000549621,0.0
2250,CUST0000549601,1.0
2251,CUST0000549332,1.0
2252,CUST0000549120,0.0
2253,CUST0000548875,0.0
2254,CUST0000548606,0.0
2255,CUST0000548601,1.0
2256,CUST0000548473,0.0
2257,CUST0000548056,1.0
2258,CUST0000547921,0.0
2259,CUST0000547762,0.0
2260,CUST0000547631,0.0
2261,CUST0000547607,1.0
2262,CUST0000547400,1.0
2263,CUST0000547250,0.0
2264,CUST0000547165,0.0
2265,CUST0000547003,0.0
2266,CUST0000546350,0.0
2267,CUST0000545940,0.0
2268,CUST0000545926,1.0
2269,CUST0000545821,0.0
2270,CUST0000545553,1.0
2271,CUST0000545486,0.0
2272,CUST0000545294,0.0
2273,CUST0000545161,0.0
2274,CUST0000544964,0.0
2275,CUST0000544452,1.0
2276,CUST0000544383,0.0
2277,CUST0000544286,1.0
2278,CUST0000544094,0.0
2279,CUST0000543971,1.0
2280,CUST0000543889,0.0
2281,CUST0000543856,1.0
2282,CUST0000543726,0.0
2283,CUST0000543360,1.0
2284,CUST0000542772,0.0
2285,CUST0000542501,1.0
2286,CUST0000542234,0.0
2287,CUST0000541791,1.0
2288,CUST0000541731,1.0
2289,CUST0000541662,0.0
2290,CUST0000541290,0.0
2291,CUST0000541287,0.0
2292,CUST0000541126,1.0
2293,CUST0000540703,0.0
2294,CUST0000540675,0.0
2295,CUST0000540496,1.0
2296,CUST0000540490,1.0
2297,CUST0000539609,1.0
2298,CUST0000539281,0.0
2299,CUST0000538745,1.0
2300,CUST0000538692,0.0
2301,CUST0000538623,0.0
2302,CUST0000538613,0.0
2303,CUST0000538580,1.0
2304,CUST0000538370,0.0
2305,CUST0000538177,0.0
2306,CUST0000538110,0.0
2307,CUST0000538076,1.0
2308,CUST0000538028,0.0
2309,CUST0000537762,0.0
2310,CUST0000537508,0.0
2311,CUST0000537313,1.0
2312,CUST0000537147,0.0
2313,CUST0000537006,0.0
2314,CUST0000536902,0.0
2315,CUST0000536710,1.0
2316,CUST0000536633,0.0
2317,CUST0000536422,0.0
2318,CUST0000536421,0.0
2319,CUST0000536304,0.0
2320,CUST0000535926,0.0
2321,CUST0000535622,0.0
2322,CUST0000535397,1.0
2323,CUST0000535362,0.0
2324,CUST0000535175,0.0
2325,CUST0000535082,0.0
2326,CUST0000535045,1.0
2327,CUST0000534958,0.0
2328,CUST0000534670,1.0
2329,CUST0000534608,0.0
2330,CUST0000534546,1.0
2331,CUST0000534323,0.0
2332,CUST0000534245,0.0
2333,CUST0000532766,1.0
2334,CUST0000532714,1.0
2335,CUST0000532004,0.0
2336,CUST0000531824,0.0
2337,CUST0000531774,0.0
2338,CUST0000531741,0.0
2339,CUST0000531589,1.0
2340,CUST0000531491,1.0
2341,CUST0000531481,0.0
2342,CUST0000531435,0.0
2343,CUST0000531338,0.0
2344,CUST0000531203,1.0
2345,CUST0000531031,1.0
2346,CUST0000530875,0.0
2347,CUST0000530406,0.0
2348,CUST0000530394,1.0
2349,CUST0000530129,1.0
2350,CUST0000530119,0.0
2351,CUST0000530036,1.0
2352,CUST0000529677,0.0
2353,CUST0000529423,0.0
2354,CUST0000529313,0.0
2355,CUST0000529305,0.0
2356,CUST0000528875,1.0
2357,CUST0000528846,0.0
2358,CUST0000528616,0.0
2359,CUST0000528480,0.0
2360,CUST0000528451,1.0
2361,CUST0000528394,1.0
2362,CUST0000527535,0.0
2363,CUST0000527347,0.0
2364,CUST0000527105,0.0
2365,CUST0000526506,0.0
2366,CUST0000526194,1.0
2367,CUST0000526114,0.0
2368,CUST0000526081,0.0
2369,CUST0000525866,0.0
2370,CUST0000525324,0.0
2371,CUST0000525274,1.0
2372,CUST0000524891,1.0
2373,CUST0000524835,0.0
2374,CUST0000524577,0.0
2375,CUST0000524542,0.0
2376,CUST0000523791,0.0
2377,CUST0000523300,0.0
2378,CUST0000523249,0.0
2379,CUST0000523158,1.0
2380,CUST0000523142,0.0
2381,CUST0000523118,0.0
2382,CUST0000522632,0.0
2383,CUST0000522402,0.0
2384,CUST0000522088,1.0
2385,CUST0000521752,1.0
2386,CUST0000521560,1.0
2387,CUST0000521438,0.0
2388,CUST0000521313,1.0
2389,CUST0000521233,1.0
2390,CUST0000520937,0.0
2391,CUST0000520823,1.0
2392,CUST0000520652,0.0
2393,CUST0000520619,1.0
2394,CUST0000520456,0.0
2395,CUST0000520415,0.0
2396,CUST0000520412,1.0
2397,CUST0000520373,0.0
2398,CUST0000520310,0.0
2399,CUST0000520211,1.0
2400,CUST0000520208,1.0
2401,CUST0000519981,0.0
2402,CUST0000519570,1.0
2403,CUST0000519294,0.0
2404,CUST0000519097,0.0
2405,CUST0000519024,0.0
2406,CUST0000518972,1.0
2407,CUST0000517865,0.0
2408,CUST0000517758,0.0
2409,CUST0000517718,0.0
2410,CUST0000517668,1.0
2411,CUST0000517648,0.0
2412,CUST0000517624,1.0
2413,CUST0000517596,0.0
2414,CUST0000517351,1.0
2415,CUST0000516995,1.0
2416,CUST0000516705,0.0
2417,CUST0000516635,0.0
2418,CUST0000516273,0.0
2419,CUST0000516130,1.0
2420,CUST0000516122,1.0
2421,CUST0000515740,0.0
2422,CUST0000515337,1.0
2423,CUST0000514917,1.0
2424,CUST0000514903,1.0
2425,CUST0000514601,0.0
2426,CUST0000514177,0.0
2427,CUST0000513962,0.0
2428,CUST0000513829,1.0
2429,CUST0000513470,1.0
2430,CUST0000513226,0.0
2431,CUST0000513193,0.0
2432,CUST0000513103,1.0
2433,CUST0000513008,0.0
2434,CUST0000512567,1.0
2435,CUST0000512453,0.0
2436,CUST0000512383,0.0
2437,CUST0000512238,1.0
2438,CUST0000511779,0.0
2439,CUST0000511527,0.0
2440,CUST0000511388,0.0
2441,CUST0000511194,1.0
2442,CUST0000511074,1.0
2443,CUST0000510889,1.0
2444,CUST0000510375,0.0
2445,CUST0000510147,1.0
2446,CUST0000509602,0.0
2447,CUST0000509394,0.0
2448,CUST0000509290,0.0
2449,CUST0000509249,1.0
2450,CUST0000509150,0.0
2451,CUST0000509133,0.0
2452,CUST0000508788,0.0
2453,CUST0000508632,0.0
2454,CUST0000508514,1.0
2455,CUST0000508390,0.0
2456,CUST0000507899,1.0
2457,CUST0000507862,0.0
2458,CUST0000507681,1.0
2459,CUST0000507386,0.0
2460,CUST0000507316,0.0
2461,CUST0000507230,1.0
2462,CUST0000507089,0.0
2463,CUST0000507047,0.0
2464,CUST0000506991,0.0
2465,CUST0000506875,1.0
2466,CUST0000506779,1.0
2467,CUST0000506713,0.0
2468,CUST0000506100,0.0
2469,CUST0000505515,0.0
2470,CUST0000505126,1.0
2471,CUST0000505066,0.0
2472,CUST0000505045,0.0
2473,CUST0000504706,1.0
2474,CUST0000504695,1.0
2475,CUST0000504497,0.0
2476,CUST0000504392,0.0
2477,CUST0000504248,0.0
2478,CUST0000503994,0.0
2479,CUST0000503973,0.0
2480,CUST0000503754,1.0
2481,CUST0000503299,1.0
2482,CUST0000503278,0.0
2483,CUST0000503217,1.0
2484,CUST0000502858,1.0
2485,CUST0000502098,0.0
2486,CUST0000502064,1.0
2487,CUST0000501792,1.0
2488,CUST0000501747,0.0
2489,CUST0000501713,0.0
2490,CUST0000501369,0.0
2491,CUST0000500812,0.0
2492,CUST0000500474,0.0
2493,CUST0000500211,1.0
2494,CUST0000499735,1.0
2495,CUST0000499555,0.0
2496,CUST0000499553,0.0
2497,CUST0000498948,0.0
2498,CUST0000498770,0.0
2499,CUST0000497929,0.0
2500,CUST0000497741,1.0
2501,CUST0000497628,0.0
2502,CUST0000497560,0.0
2503,CUST0000497442,0.0
2504,CUST0000497338,0.0
2505,CUST0000497325,0.0
2506,CUST0000496588,0.0
2507,CUST0000496531,0.0
2508,CUST0000496244,1.0
2509,CUST0000495995,1.0
2510,CUST0000495733,1.0
2511,CUST0000495649,1.0
2512,CUST0000495595,1.0
2513,CUST0000495556,0.0
2514,CUST0000495431,1.0
2515,CUST0000495027,1.0
2516,CUST0000494754,0.0
2517,CUST0000494488,0.0
2518,CUST0000494424,0.0
2519,CUST0000493564,1.0
2520,CUST0000493531,1.0
2521,CUST0000493248,0.0
2522,CUST0000493196,1.0
2523,CUST0000492732,1.0
2524,CUST0000492670,1.0
2525,CUST0000492656,0.0
2526,CUST0000492279,0.0
2527,CUST0000492233,0.0
2528,CUST0000491958,0.0
2529,CUST0000491938,0.0
2530,CUST0000491740,0.0
2531,CUST0000491694,0.0
2532,CUST0000491308,1.0
2533,CUST0000491244,0.0
2534,CUST0000491226,1.0
2535,CUST0000491140,0.0
2536,CUST0000491025,1.0
2537,CUST0000491009,0.0
2538,CUST0000490625,0.0
2539,CUST0000490525,0.0
2540,CUST0000490446,0.0
2541,CUST0000490239,1.0
2542,CUST0000490088,1.0
2543,CUST0000490071,0.0
2544,CUST0000489934,0.0
2545,CUST0000489666,0.0
2546,CUST0000489620,1.0
2547,CUST0000489477,0.0
2548,CUST0000488814,0.0
2549,CUST0000488624,0.0
2550,CUST0000488589,1.0
2551,CUST0000487927,1.0
2552,CUST0000487728,1.0
2553,CUST0000487703,1.0
2554,CUST0000487663,0.0
2555,CUST0000487603,1.0
2556,CUST0000487479,0.0
2557,CUST0000487322,0.0
2558,CUST0000487301,0.0
2559,CUST0000487160,0.0
2560,CUST0000487114,1.0
2561,CUST0000486923,1.0
2562,CUST0000486885,0.0
2563,CUST0000486445,1.0
2564,CUST0000486332,0.0
2565,CUST0000486257,0.0
2566,CUST0000485988,0.0
2567,CUST0000485753,0.0
2568,CUST0000485726,0.0
2569,CUST0000485331,0.0
2570,CUST0000485086,0.0
2571,CUST0000485050,1.0
2572,CUST0000484967,0.0
2573,CUST0000484399,1.0
2574,CUST0000484388,0.0
2575,CUST0000484065,0.0
2576,CUST0000483902,1.0
2577,CUST0000483822,1.0
2578,CUST0000483557,0.0
2579,CUST0000483341,1.0
2580,CUST0000483276,1.0
2581,CUST0000483138,0.0
2582,CUST0000482536,1.0
2583,CUST0000481776,1.0
2584,CUST0000481442,0.0
2585,CUST0000481090,0.0
2586,CUST0000480746,0.0
2587,CUST0000480643,0.0
2588,CUST0000480003,0.0
2589,CUST0000479371,1.0
2590,CUST0000479335,0.0
2591,CUST0000479155,0.0
2592,CUST0000479003,0.0
2593,CUST0000478905,0.0
2594,CUST0000478840,0.0
2595,CUST0000478589,1.0
2596,CUST0000478542,1.0
2597,CUST0000478065,0.0
2598,CUST0000478049,1.0
2599,CUST0000477841,0.0
2600,CUST0000477514,0.0
2601,CUST0000476769,0.0
2602,CUST0000476648,1.0
2603,CUST0000476611,0.0
2604,CUST0000476309,0.0
2605,CUST0000476201,0.0
2606,CUST0000475839,1.0
2607,CUST0000475599,0.0
2608,CUST0000475113,0.0
2609,CUST0000475032,1.0
2610,CUST0000474951,0.0
2611,CUST0000474829,0.0
2612,CUST0000474466,1.0
2613,CUST0000474340,0.0
2614,CUST0000474333,1.0
2615,CUST0000474286,0.0
2616,CUST0000474124,0.0
2617,CUST0000473962,0.0
2618,CUST0000473940,1.0
2619,CUST0000473868,0.0
2620,CUST0000473526,0.0
2621,CUST0000473440,1.0
2622,CUST0000473207,0.0
2623,CUST0000472833,0.0
2624,CUST0000471643,0.0
2625,CUST0000471569,1.0
2626,CUST0000471465,1.0
2627,CUST0000470698,0.0
2628,CUST0000470597,0.0
2629,CUST0000470325,1.0
2630,CUST0000470110,1.0
2631,CUST0000470078,0.0
2632,CUST0000469479,0.0
2633,CUST0000469026,0.0
2634,CUST0000468702,1.0
2635,CUST0000468686,0.0
2636,CUST0000468430,0.0
2637,CUST0000468282,0.0
2638,CUST0000468097,0.0
2639,CUST0000467631,1.0
2640,CUST0000467493,0.0
2641,CUST0000467477,1.0
2642,CUST0000467424,0.0
2643,CUST0000467422,0.0
2644,CUST0000467219,0.0
2645,CUST0000467095,0.0
2646,CUST0000466497,0.0
2647,CUST0000465879,1.0
2648,CUST0000465685,0.0
2649,CUST0000465439,0.0
2650,CUST0000465192,0.0
2651,CUST0000465173,0.0
2652,CUST0000465140,0.0
2653,CUST0000465054,0.0
2654,CUST0000464945,0.0
2655,CUST0000464922,1.0
2656,CUST0000464501,0.0
2657,CUST0000464421,1.0
2658,CUST0000464275,1.0
2659,CUST0000464084,0.0
2660,CUST0000463779,0.0
2661,CUST0000463736,1.0
2662,CUST0000463571,0.0
2663,CUST0000463469,0.0
2664,CUST0000463400,0.0
2665,CUST0000463293,0.0
2666,CUST0000462451,1.0
2667,CUST0000462322,1.0
2668,CUST0000462295,1.0
2669,CUST0000462264,1.0
2670,CUST0000462108,0.0
2671,CUST0000461568,0.0
2672,CUST0000461526,0.0
2673,CUST0000461477,0.0
2674,CUST0000461309,0.0
2675,CUST0000460983,0.0
2676,CUST0000460717,0.0
2677,CUST0000460021,1.0
2678,CUST0000460016,1.0
2679,CUST0000459983,0.0
2680,CUST0000459425,1.0
2681,CUST0000459283,0.0
2682,CUST0000459098,0.0
2683,CUST0000459058,0.0
2684,CUST0000459055,0.0
2685,CUST0000458602,0.0
2686,CUST0000458484,0.0
2687,CUST0000458243,0.0
2688,CUST0000458113,0.0
2689,CUST0000458006,1.0
2690,CUST0000457990,0.0
2691,CUST0000457391,1.0
2692,CUST0000457079,0.0
2693,CUST0000457031,0.0
2694,CUST0000456991,0.0
2695,CUST0000456967,0.0
2696,CUST0000456966,0.0
2697,CUST0000456756,0.0
2698,CUST0000456698,0.0
2699,CUST0000456347,0.0
2700,CUST0000456286,0.0
2701,CUST0000456220,0.0
2702,CUST0000456145,0.0
2703,CUST0000455947,0.0
2704,CUST0000455930,1.0
2705,CUST0000455781,0.0
2706,CUST0000455765,0.0
2707,CUST0000455620,0.0
2708,CUST0000454985,0.0
2709,CUST0000454947,0.0
2710,CUST0000454607,0.0
2711,CUST0000454529,1.0
2712,CUST0000454193,1.0
2713,CUST0000454102,1.0
2714,CUST0000454041,0.0
2715,CUST0000453780,0.0
2716,CUST0000453772,0.0
2717,CUST0000453681,0.0
2718,CUST0000453528,0.0
2719,CUST0000453430,0.0
2720,CUST0000453088,1.0
2721,CUST0000453050,1.0
2722,CUST0000452948,0.0
2723,CUST0000452777,1.0
2724,CUST0000452696,1.0
2725,CUST0000452520,0.0
2726,CUST0000451951,0.0
2727,CUST0000451855,0.0
2728,CUST0000450574,0.0
2729,CUST0000450385,0.0
2730,CUST0000450325,0.0
2731,CUST0000450009,0.0
2732,CUST0000449795,1.0
2733,CUST0000449701,0.0
2734,CUST0000449572,1.0
2735,CUST0000449312,0.0
2736,CUST0000449125,0.0
2737,CUST0000449002,1.0
2738,CUST0000448995,1.0
2739,CUST0000448704,0.0
2740,CUST0000448659,0.0
2741,CUST0000448626,1.0
2742,CUST0000448583,0.0
2743,CUST0000448360,0.0
2744,CUST0000448187,0.0
2745,CUST0000447826,1.0
2746,CUST0000447348,0.0
2747,CUST0000446893,1.0
2748,CUST0000446840,0.0
2749,CUST0000446741,1.0
2750,CUST0000446480,0.0
2751,CUST0000446479,0.0
2752,CUST0000446407,0.0
2753,CUST0000446384,1.0
2754,CUST0000445924,0.0
2755,CUST0000445856,0.0
2756,CUST0000445623,1.0
2757,CUST0000445287,1.0
2758,CUST0000445045,0.0
2759,CUST0000444973,0.0
2760,CUST0000444866,1.0
2761,CUST0000444818,0.0
2762,CUST0000444791,0.0
2763,CUST0000444755,1.0
2764,CUST0000444727,0.0
2765,CUST0000444515,0.0
2766,CUST0000444343,1.0
2767,CUST0000443416,1.0
2768,CUST0000442461,0.0
2769,CUST0000442152,1.0
2770,CUST0000441667,0.0
2771,CUST0000441420,1.0
2772,CUST0000441137,1.0
2773,CUST0000440798,0.0
2774,CUST0000440643,0.0
2775,CUST0000440411,1.0
2776,CUST0000440403,0.0
2777,CUST0000440239,0.0
2778,CUST0000439775,1.0
2779,CUST0000439727,1.0
2780,CUST0000439615,0.0
2781,CUST0000439279,0.0
2782,CUST0000439239,0.0
2783,CUST0000439138,1.0
2784,CUST0000438964,0.0
2785,CUST0000438736,0.0
2786,CUST0000438700,1.0
2787,CUST0000438192,0.0
2788,CUST0000438072,0.0
2789,CUST0000437882,0.0
2790,CUST0000437337,0.0
2791,CUST0000436863,1.0
2792,CUST0000436803,1.0
2793,CUST0000436526,1.0
2794,CUST0000436401,0.0
2795,CUST0000436351,0.0
2796,CUST0000436344,0.0
2797,CUST0000436193,0.0
2798,CUST0000436141,0.0
2799,CUST0000436095,1.0
2800,CUST0000436068,1.0
2801,CUST0000435377,0.0
2802,CUST0000435142,1.0
2803,CUST0000434872,1.0
2804,CUST0000434868,0.0
2805,CUST0000434767,0.0
2806,CUST0000434714,1.0
2807,CUST0000434612,1.0
2808,CUST0000434391,1.0
2809,CUST0000434228,1.0
2810,CUST0000433962,1.0
2811,CUST0000433913,0.0
2812,CUST0000433684,1.0
2813,CUST0000433392,0.0
2814,CUST0000432330,0.0
2815,CUST0000432169,0.0
2816,CUST0000431454,1.0
2817,CUST0000431167,1.0
2818,CUST0000431092,1.0
2819,CUST0000431015,0.0
2820,CUST0000430981,0.0
2821,CUST0000430659,0.0
2822,CUST0000430124,0.0
2823,CUST0000429946,0.0
2824,CUST0000429836,0.0
2825,CUST0000429833,0.0
2826,CUST0000429555,0.0
2827,CUST0000429174,1.0
2828,CUST0000429043,1.0
2829,CUST0000428635,0.0
2830,CUST0000428608,0.0
2831,CUST0000428465,1.0
2832,CUST0000427301,1.0
2833,CUST0000427023,0.0
2834,CUST0000427014,1.0
2835,CUST0000426893,1.0
2836,CUST0000426871,0.0
2837,CUST0000426698,1.0
2838,CUST0000426681,0.0
2839,CUST0000426571,0.0
2840,CUST0000426328,0.0
2841,CUST0000426107,0.0
2842,CUST0000425983,1.0
2843,CUST0000425966,1.0
2844,CUST0000425882,1.0
2845,CUST0000425801,0.0
2846,CUST0000425755,0.0
2847,CUST0000425649,0.0
2848,CUST0000425586,0.0
2849,CUST0000425566,0.0
2850,CUST0000425541,0.0
2851,CUST0000425522,0.0
2852,CUST0000425467,0.0
2853,CUST0000425172,1.0
2854,CUST0000424608,0.0
2855,CUST0000424386,1.0
2856,CUST0000423947,0.0
2857,CUST0000423937,0.0
2858,CUST0000423668,1.0
2859,CUST0000423572,0.0
2860,CUST0000423539,0.0
2861,CUST0000423458,0.0
